2024-04-16_02:00:42.717356, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:14.523250, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:14.621014, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:14.718373, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:14.805887, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:14.874349, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:14.941978, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:15.048028, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:15.119566, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:15.209747, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:15.311329, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:15.405733, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:15.478149, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:15.577332, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:15.685440, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:15.778819, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:15.879222, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:15.980379, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:16.068248, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:16.142029, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:16.245659, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:16.338819, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:16.434477, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:16.508019, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:16.604563, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:16.707749, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:16.776242, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:16.867920, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:16.940208, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:17.006582, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:17.074425, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:17.165907, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:17.232536, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:17.331099, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:17.397823, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:17.465490, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:17.575808, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:17.670623, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:17.764015, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:17.863622, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:17.963947, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:18.058560, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:18.129149, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:18.217684, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:18.290168, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:18.357424, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:18.423990, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:18.497665, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:18.600787, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:18.705484, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:18.799819, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:18.905558, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:19.000273, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:19.094637, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:19.212520, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:19.306338, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:19.400792, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:19.505587, The student is leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:19.601845, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:19.698892, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:19.803583, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:19.898358, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:19.999827, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:20.086010, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:20.178364, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:20.285065, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:20.370075, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:20.438141, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:20.509799, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:20.581321, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:20.689638, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:20.771683, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:20.843282, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:20.941401, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:21.044066, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:21.114517, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:21.210136, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:21.300110, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:21.373387, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:21.444832, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:21.533350, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:21.605433, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:21.674800, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:21.744337, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:21.840650, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:21.936496, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:22.040747, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:22.136123, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:22.240829, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:22.334322, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:22.420803, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:22.505101, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:22.572360, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:22.672991, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:22.776821, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:22.870399, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:22.943252, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:23.034335, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:23.105470, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:23.207037, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:23.307991, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:23.415451, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:23.533137, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:23.629314, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:23.736285, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:23.835164, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:23.949978, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:24.051238, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:24.177675, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:24.305397, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:24.405521, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:24.515069, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:24.614822, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:24.717648, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:24.816160, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:24.910025, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:25.022622, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:25.145598, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:25.245451, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:25.338516, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:25.439746, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:25.542323, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:25.658512, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:25.740905, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:25.810357, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:25.913810, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:26.006399, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:26.079422, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:26.178107, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:26.278143, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:26.348959, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:26.437463, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:26.510712, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:26.580385, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:26.647913, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:26.715963, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:26.784552, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:26.878741, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:26.970448, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:27.039455, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:27.112211, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:27.215870, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:27.323564, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:27.391830, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:27.461337, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:27.531970, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:27.619333, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:27.722563, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:27.815040, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:27.887441, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:27.982919, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:28.052061, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:28.153614, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:28.221333, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:28.291873, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:28.385230, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:28.491496, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:28.581510, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:28.689519, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:28.785165, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:28.890265, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:28.980860, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:29.067265, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:29.136170, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:29.203051, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:29.276800, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:29.376255, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:29.446655, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:29.516690, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:29.621341, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:29.717460, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:29.823819, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:29.907388, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:29.980883, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:30.053145, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:30.153108, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:30.249051, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:30.344183, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:30.441130, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:30.550154, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:30.653999, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:30.751545, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:30.851331, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:30.945831, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:31.053298, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:31.150754, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:31.246579, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:31.316124, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:31.412017, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:31.508990, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:31.609669, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:31.710853, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:31.781673, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:31.850856, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:31.954076, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:32.024722, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:32.125976, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:32.222432, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:32.292484, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:32.394385, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:32.488024, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:32.553720, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:32.652054, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:32.748192, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:32.818172, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:32.904879, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:32.977271, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:33.048066, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:33.116543, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:33.212109, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:33.283773, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:33.352803, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:33.447536, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:33.546330, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:33.672813, The student is leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:33.764362, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:33.875236, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:33.965599, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:34.064863, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:34.165707, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:34.266966, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:34.375779, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:34.504923, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:34.604903, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:34.699572, The student is leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:34.800099, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:34.895891, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:34.995431, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:35.104077, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:35.198925, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:35.310300, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:35.402150, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:35.497432, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:35.593193, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:35.690186, The student is leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:35.787356, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:35.882568, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:35.988651, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:36.119653, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:36.238912, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:36.329293, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:36.425176, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:36.524290, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:36.631137, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:36.723563, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:36.829792, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:12:36.936420, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
